Genre,imdbId,Feature1
Drama,1056067,1
Documentary,1445203,2
Drama,100791,1
Drama,126838,1
Drama,362246,1
Documentary,208664,2
Drama,67814,1
Drama,100274,1
Drama,1288502,1
Drama,448131,1
Comedy,101449,0
Documentary,388996,2
Comedy,1002959,0
Drama,52017,1
Drama,33459,1
Drama,1014806,1
Comedy,194026,0
Documentary,1230130,2
Drama,872094,1
Drama,62322,1
Documentary,1280011,2
Drama,452580,1
Drama,72241,1
Drama,69120,1
Documentary,64640,2
Drama,103800,1
Drama,366808,1
Drama,1646975,1
Drama,1721683,1
Drama,1146314,1
Drama,419641,1
Drama,765442,1
Drama,1314190,1
Comedy,52117,0
Drama,831280,1
Drama,56908,1
Drama,56566,1
Comedy,103813,0
Drama,70748,1
Drama,117626,1
Documentary,73887,2
Comedy,49877,0
Drama,67048,1
Drama,1289449,1
Drama,1509636,1
Comedy,759509,0
Drama,1076251,1
Comedy,1264103,0
Drama,15842,1
Drama,1360887,1
Drama,1103192,1
Documentary,123802,2
Drama,498846,1
Documentary,808245,2
Drama,1185344,1
Drama,120240,1
Drama,1930315,1
Drama,1509638,1
Comedy,281078,0
Drama,32012,1
Documentary,1523980,2
Drama,1454029,1
Comedy,50398,0
Drama,44941,1
Documentary,1696535,2
Drama,53967,1
Drama,104587,1
Drama,1082009,1
Drama,23937,1
Drama,358670,1
Documentary,1031225,2
Drama,301050,1
Documentary,293475,2
Documentary,77157,2
Documentary,1764657,2
Drama,70180,1
Documentary,1152822,2
Drama,75962,1
Comedy,62271,0
Documentary,1235790,2
Comedy,392869,0
Documentary,1043845,2
Documentary,1336011,2
Drama,24617,1
Documentary,1814836,2
Drama,32447,1
Drama,111749,1
Drama,1522334,1
Comedy,1716772,0
Drama,100288,1
Documentary,379269,2
Drama,2461,1
Drama,94816,1
Drama,25509,1
Drama,1270277,1
Documentary,1466072,2
Documentary,1227378,2
Documentary,1226261,2
Drama,1058027,1
Drama,1560970,1
Drama,478175,1
Drama,210167,1
Drama,69451,1
Drama,1372685,1
Drama,1320352,1
Comedy,1954794,0
Documentary,1146298,2
Drama,51343,1
Drama,27307,1
Drama,139500,1
Drama,154942,1
Drama,1608285,1
Comedy,26017,0
Drama,1124035,1
Drama,22430,1
Documentary,1196672,2
Drama,1365483,1
Drama,1316540,1
Comedy,397692,0
Comedy,791309,0
Drama,1315582,1
Drama,427424,1
Drama,1376717,1
Drama,99927,1
Drama,87606,1
Comedy,10071,0
Drama,426900,1
Documentary,979263,2
Documentary,114669,2
Drama,435225,1
Drama,1684628,1
Drama,1080857,1
Drama,76098,1
Documentary,409965,2
Drama,1613062,1
Drama,70766,1
Drama,74782,1
Documentary,1719498,2
Documentary,281534,2
Drama,58429,1
Comedy,47250,0
Comedy,42541,0
Drama,329347,1
Comedy,116445,0
Documentary,1279083,2
Documentary,86907,2
Drama,128170,1
Drama,1189259,1
Drama,75454,1
Documentary,1753549,2
Drama,69088,1
Drama,13626,1
Drama,1146295,1
Drama,47099,1
Documentary,1829648,2
Drama,1533013,1
Documentary,1981703,2
Drama,1204340,1
Comedy,25590,0
Comedy,1182924,0
Drama,466893,1
Comedy,222581,0
Documentary,783476,2
Documentary,2058583,2
Comedy,38367,0
Drama,1723811,1
Drama,61912,1
Drama,156246,1
Drama,486751,1
Drama,163559,1
Documentary,492494,2
Drama,1639901,1
Documentary,86936,2
Drama,800341,1
Documentary,1185600,2
Documentary,1784538,2
Comedy,1488164,0
Drama,475243,1
Drama,294279,1
Drama,848577,1
Documentary,799916,2
Comedy,68306,0
Drama,64400,1
Documentary,1510934,2
Comedy,892904,0
Drama,1781843,1
Drama,1847731,1
Comedy,63527,0
Drama,304023,1
Drama,1562568,1
Documentary,1010005,2
Comedy,810913,0
Drama,391483,1
Drama,1234550,1
Drama,1660379,1
Drama,1718776,1
Drama,311750,1
Drama,1736633,1
Drama,758799,1
Documentary,1787816,2
Drama,1637687,1
Comedy,42247,0
Drama,48130,1
Comedy,39556,0
Drama,1485762,1
Documentary,1268224,2
Drama,94076,1
Drama,83082,1
Documentary,874421,2
Drama,1290082,1
Drama,1471195,1
Comedy,1754141,0
Drama,28112,1
Drama,831275,1
Drama,1314269,1
Comedy,1366344,0
Comedy,79256,0
Drama,40092,1
Drama,65086,1
Drama,195256,1
Drama,485241,1
Drama,1691920,1
Comedy,348572,0
Drama,1742023,1
Documentary,1334555,2
Documentary,1667905,2
Comedy,43699,0
Drama,1666168,1
Drama,1865357,1
Drama,1294212,1
Drama,1113827,1
Drama,872245,1
Drama,310313,1
Comedy,995857,0
Documentary,1459052,2
Comedy,29940,0
Drama,64679,1
Drama,22725,1
Comedy,1153053,0
Comedy,1656170,0
Drama,1646131,1
Drama,1233334,1
Drama,1151410,1
Comedy,17119,0
Drama,100308,1
Drama,64356,1
Documentary,83318,2
Drama,140336,1
Documentary,1787660,2
Drama,1925421,1
Drama,1403047,1
Drama,1787758,1
Documentary,290591,2
Documentary,1176727,2
Drama,1541149,1
Drama,81280,1
Documentary,1788461,2
Comedy,80739,0
Drama,54614,1
Drama,1550524,1
Comedy,1821362,0
Drama,44938,1
Comedy,780002,0
Comedy,57069,0
Drama,1926992,1
Drama,1978447,1
Drama,69027,1
Drama,1714886,1
Documentary,303325,2
Drama,147192,1
Drama,77751,1
Drama,1132593,1
Drama,1567130,1
Drama,1270769,1
Drama,22737,1
Documentary,2043814,2
Drama,53298,1
Drama,48499,1
Drama,45294,1
Drama,52957,1
Documentary,21375,2
Drama,1931470,1
Drama,87090,1
Comedy,76107,0
Comedy,1782568,0
Comedy,2124096,0
Drama,27818,1
Drama,61796,1
Drama,138317,1
Documentary,19225,2
Documentary,1754398,2
Comedy,312862,0
Comedy,1802810,0
Drama,76796,1
Comedy,1411664,0
Documentary,1014673,2
Drama,69988,1
Documentary,1955162,2
Comedy,58266,0
Drama,1510906,1
Drama,22775,1
Drama,86350,1
Drama,1808240,1
Comedy,41415,0
Comedy,1347509,0
Drama,98139,1
Documentary,15039,2
Comedy,1996264,0
Drama,117739,1
Drama,841182,1
Documentary,1334247,2
Documentary,93040,2
Comedy,1855401,0
Drama,143350,1
Comedy,1700258,0
Drama,1479320,1
Drama,51139,1
Drama,1543037,1
Documentary,277185,2
Comedy,20114,0
Drama,71497,1
Documentary,1683890,2
Drama,1925446,1
Drama,41430,1
Drama,1720182,1
Comedy,1783408,0
Comedy,1805297,0
Drama,42762,1
Drama,1106448,1
Drama,255177,1
Drama,305884,1
Drama,1630036,1
Drama,425027,1
Comedy,1636826,0
Drama,875581,1
Comedy,1053810,0
Comedy,383678,0
Drama,1288376,1
Documentary,1541788,2
Documentary,1445683,2
Documentary,1977894,2
Documentary,1567233,2
Drama,23939,1
Comedy,808393,0
Drama,128856,1
Drama,66614,1
Comedy,379184,0
Comedy,1473397,0
Documentary,1787791,2
Drama,1270494,1
Drama,1650028,1
Documentary,1333994,2
Drama,88992,1
Drama,325826,1
Drama,97951,1
Drama,77968,1
Documentary,1699720,2
Documentary,1185371,2
Documentary,1772925,2
Documentary,1152834,2
Drama,61786,1
Drama,31914,1
Drama,1683526,1
Documentary,2011325,2
Comedy,1605630,0
Drama,1640570,1
Drama,68899,1
Documentary,1453253,2
Drama,1021004,1
Drama,1398029,1
Drama,71445,1
Comedy,1726589,0
Drama,119454,1
Drama,1651328,1
Documentary,1883251,2
Drama,1831575,1
Drama,1641410,1
Documentary,1540991,2
Documentary,1605782,2
Documentary,1682181,2
Drama,2144017,1
Documentary,960749,2
Documentary,1404702,2
Drama,95415,1
Comedy,1772371,0
Drama,49271,1
Drama,1094241,1
Drama,78683,1
Drama,85635,1
Drama,1449175,1
Documentary,196499,2
Drama,260731,1
Drama,329429,1
Drama,59758,1
Drama,414713,1
Drama,1559040,1
Drama,1787127,1
Drama,1417582,1
Comedy,1645170,0
Drama,1235414,1
Drama,90766,1
Documentary,490048,2
Documentary,1990352,2
Drama,35737,1
Drama,95764,1
Drama,157154,1
Drama,125730,1
Drama,33365,1
Drama,1070858,1
Comedy,409936,0
Drama,2027265,1
Documentary,1382323,2
Documentary,310044,2
Drama,1298540,1
Drama,11979,1
Comedy,1655460,0
Drama,42544,1
Drama,1650453,1
Drama,1646111,1
Drama,1270702,1
Drama,69210,1
Drama,1572502,1
Drama,1480656,1
Documentary,1222815,2
Drama,119579,1
Drama,91506,1
Drama,57842,1
Drama,1292594,1
Comedy,64247,0
Documentary,2008513,2
Comedy,827729,0
Documentary,1024964,2
Documentary,1413496,2
Documentary,1205541,2
Drama,86667,1
Documentary,69172,2
Drama,19843,1
Drama,160440,1
Drama,61675,1
Drama,72958,1
Drama,869019,1
Documentary,1854364,2
Comedy,78813,0
Drama,1313113,1
Drama,1686039,1
Drama,1703125,1
Comedy,111399,0
Documentary,791307,2
Comedy,1091172,0
Drama,39495,1
Documentary,209110,2
Drama,1795702,1
Drama,455323,1
Drama,1368858,1
Comedy,1437849,0
Drama,310733,1
Comedy,1630637,0
Comedy,456123,0
Comedy,321715,0
Documentary,279919,2
Comedy,1436559,0
Drama,442632,1
Drama,57286,1
Comedy,338828,0
Comedy,1132594,0
Comedy,1790886,0
Documentary,2125666,2
Drama,1380201,1
Documentary,819791,2
Drama,63173,1
Drama,59668,1
Drama,1623745,1
Documentary,1437833,2
Drama,37154,1
Drama,36036,1
Drama,1728196,1
Comedy,1577052,0
Drama,1660302,1
Drama,828393,1
Drama,71690,1
Documentary,2076781,2
Drama,64068,1
Drama,80397,1
Comedy,2077851,0
Drama,63363,1
Documentary,284329,2
Documentary,1851900,2
Drama,465160,1
Comedy,191053,0
Documentary,2028530,2
Drama,1043869,1
Drama,59459,1
Comedy,467867,0
Drama,49537,1
Drama,2395459,1
Documentary,1845773,2
Comedy,1764366,0
Comedy,1393742,0
Drama,460747,1
Drama,391067,1
Comedy,1710417,0
Drama,1560747,1
Drama,25964,1
Documentary,2125490,2
Comedy,59581,0
Comedy,276428,0
Documentary,1653827,2
Drama,2106476,1
Documentary,1510907,2
Drama,488928,1
Documentary,2150521,2
Documentary,385073,2
Drama,1039790,1
Comedy,2098627,0
Comedy,1695409,0
Drama,77421,1
Documentary,2193698,2
Documentary,2247692,2
Drama,1695831,1
Documentary,1462014,2
Drama,1531930,1
Drama,69368,1
Drama,60770,1
Documentary,436845,2
Documentary,1433819,2
Documentary,2034123,2
Drama,67699,1
Documentary,1701976,2
Documentary,259731,2
Comedy,61514,0
Drama,1918727,1
Drama,1711487,1
Drama,2190421,1
Drama,103601,1
Documentary,376921,2
Drama,1440379,1
Documentary,968760,2
Documentary,2014338,2
Documentary,293282,2
Documentary,429086,2
Drama,59709,1
Drama,1907731,1
Comedy,1349451,0
Drama,120299,1
Drama,457302,1
Documentary,2125653,2
Drama,60082,1
Documentary,2327631,2
Comedy,1232775,0
Drama,46447,1
Documentary,407888,2
Comedy,148110,0
Drama,323495,1
Documentary,1029340,2
Drama,1235142,1
Documentary,2147134,2
Documentary,455581,2
Drama,110785,1
Drama,463385,1
Documentary,2177843,2
Comedy,88395,0
Drama,47832,1
Comedy,835418,0
Comedy,1772271,0
Documentary,2048877,2
Documentary,107455,2
Documentary,424755,2
Documentary,1929387,2
Documentary,2104994,2
Documentary,108518,2
Drama,981042,1
Comedy,2036408,0
Drama,2072241,1
Documentary,978569,2
Drama,99729,1
Drama,56930,1
Comedy,1376233,0
Drama,2092011,1
Drama,2063781,1
Comedy,1254696,0
Drama,796302,1
Comedy,1233599,0
Comedy,84268,0
Drama,2023367,1
Drama,2073016,1
Comedy,1122775,0
Drama,1870529,1
Drama,1783798,1
Drama,1760980,1
Comedy,318641,0
Documentary,1529331,2
Drama,87738,1
Documentary,1800266,2
Documentary,1942884,2
Drama,1951166,1
Drama,1844811,1
Comedy,1728130,0
Comedy,1493157,0
Drama,24851,1
Comedy,2145540,0
Documentary,1884414,2
Drama,15684,1
Comedy,179641,0
Drama,383046,1
Drama,2084098,1
Drama,855852,1
Drama,2104852,1
Comedy,442207,0
Comedy,2006040,0
Drama,1286809,1
Drama,56387,1
Drama,1818443,1
Comedy,1093355,0
Documentary,1340425,2
Comedy,1870425,0
Drama,1740053,1
Comedy,41549,0
Drama,81613,1
Comedy,1693843,0
Drama,1452297,1
Comedy,1314240,0
Documentary,272052,2
Drama,2177511,1
Documentary,347718,2
Comedy,39472,0
Documentary,2069830,2
Drama,1922561,1
Comedy,37848,0
Drama,226418,1
Comedy,15589,0
Drama,2178941,1
Drama,35068,1
Comedy,41662,0
Drama,2331880,1
Comedy,1034090,0
Comedy,431827,0
Comedy,74524,0
Comedy,1241017,0
Drama,1132607,1
Documentary,1528224,2
Documentary,869155,2
Drama,1550902,1
Drama,48517,1
Documentary,262414,2
Comedy,114732,0
Comedy,1323044,0
Drama,63127,1
Comedy,1867566,0
Drama,1836987,1
Drama,1393746,1
Comedy,377990,0
Drama,411117,1
Drama,87250,1
Drama,1863323,1
Documentary,2087878,2
Drama,1230215,1
Comedy,182357,0
Comedy,73946,0
Drama,2042432,1
Comedy,119972,0
Drama,419673,1
Drama,415607,1
Documentary,1865425,2
Drama,39892,1
Drama,1600207,1
Documentary,2397471,2
Comedy,2208144,0
Comedy,1727506,0
Comedy,374275,0
Comedy,1305869,0
Documentary,2343713,2
Documentary,1649433,2
Documentary,1422786,2
Documentary,1529666,2
Documentary,1998399,2
Drama,1313145,1
Drama,1754078,1
Drama,280474,1
Documentary,1754853,2
Drama,33288,1
Comedy,374764,0
Comedy,1194242,0
Documentary,2294729,2
Drama,50709,1
Drama,2091473,1
Comedy,71357,0
Comedy,72814,0
Documentary,1579236,2
Comedy,1276947,0
Drama,1946289,1
Comedy,68606,0
Drama,2085002,1
Documentary,881909,2
Drama,1561770,1
Drama,1329177,1
Documentary,1915570,2
Drama,1510918,1
Documentary,1567736,2
Documentary,1327628,2
Drama,2332881,1
Documentary,1618399,2
Documentary,1931388,2
Drama,2258281,1
Drama,1268989,1
Documentary,2111478,2
Documentary,2366308,2
Drama,1507261,1
Comedy,1135941,0
Drama,1835920,1
Documentary,1511532,2
Drama,2024396,1
Documentary,1213832,2
Drama,2115295,1
Drama,1913002,1
Comedy,51143,0
Drama,1211890,1
Documentary,1806234,2
Documentary,1842793,2
Drama,1989593,1
Drama,9652,1
Comedy,1625345,0
Drama,1937339,1
Comedy,1911553,0
Comedy,1192624,0
Comedy,54495,0
Documentary,874289,2
Documentary,171587,2
Drama,1376422,1
Drama,119418,1
Documentary,2152198,2
Comedy,1702016,0
Drama,2008006,1
Drama,1542486,1
Drama,1827578,1
Documentary,168845,2
Drama,106217,1
Documentary,1667130,2
Comedy,1399210,0
Documentary,42650,2
Documentary,1193626,2
Documentary,1291547,2
Comedy,1584131,0
Drama,2035630,1
Drama,1223379,1
Documentary,1913030,2
Comedy,60760,0
Drama,30337,1
Comedy,1670226,0
Comedy,74343,0
Comedy,75875,0
Documentary,1556690,2
Drama,1677082,1
Documentary,2035599,2
Drama,75242,1
Drama,1337103,1
Drama,56370,1
Comedy,2008562,0
Drama,133904,1
Drama,64038,1
Drama,1141663,1
Drama,1639426,1
Documentary,119533,2
Drama,2059255,1
Drama,1322346,1
Drama,1714866,1
Drama,783581,1
Comedy,2281065,0
Drama,77573,1
Drama,406910,1
Drama,55309,1
Comedy,2044729,0
Documentary,1372293,2
Drama,1815998,1
Drama,56089,1
Comedy,1711425,0
Documentary,2258685,2
Documentary,112267,2
Drama,1549589,1
Documentary,2446192,2
Documentary,2092588,2
Drama,23198,1
Comedy,1609808,0
Drama,65400,1
Documentary,2085910,2
Drama,1512897,1
Comedy,1090639,0
Drama,187806,1
Documentary,1756511,2
Documentary,489342,2
Drama,1949548,1
Drama,62012,1
Documentary,2608732,2
Drama,2655938,1
Documentary,1294182,2
Drama,271885,1
Documentary,1014799,2
Documentary,454587,2
Comedy,56514,0
Comedy,207145,0
Comedy,2091885,0
Drama,1441373,1
Comedy,1663636,0
Documentary,996396,2
Documentary,258013,2
Drama,134756,1
Documentary,1518809,2
Documentary,1296893,2
Documentary,2043900,2
Documentary,240505,2
Documentary,97033,2
Drama,56135,1
Documentary,199013,2
Documentary,2332522,2
Documentary,1781784,2
Drama,42509,1
Drama,41428,1
Documentary,1450681,2
Drama,1900908,1
Comedy,790628,0
Documentary,2125427,2
Comedy,2243389,0
Comedy,1849759,0
Drama,431615,1
Documentary,1568926,2
Drama,51182,1
Drama,7558,1
Comedy,1754811,0
Drama,26119,1
Documentary,1343324,2
Drama,85968,1
Drama,52626,1
Comedy,1050002,0
Comedy,101444,0
Drama,25935,1
Drama,1498858,1
Comedy,1438251,0
Comedy,1792643,0
Drama,1043787,1
Documentary,1708537,2
Comedy,1171226,0
Documentary,2071620,2
Documentary,2118702,2
Drama,855822,1
Drama,107464,1
Drama,92711,1
Drama,1568815,1
Documentary,1460739,2
Comedy,1638350,0
Drama,86902,1
Comedy,61590,0
Documentary,1185370,2
Documentary,1864353,2
Documentary,1053902,2
Documentary,1232206,2
Documentary,2131674,2
Drama,74200,1
Drama,57242,1
Drama,285663,1
Comedy,2209400,0
Documentary,2320029,2
Drama,1680305,1
Comedy,312525,0
Documentary,1437235,2
Comedy,1328909,0
Drama,1715853,1
Comedy,795461,0
Drama,1208728,1
Drama,1843287,1
Drama,1410272,1
Documentary,2073128,2
Comedy,1651323,0
Documentary,2378465,2
Drama,1905042,1
Drama,1542482,1
Drama,1935179,1
Drama,1825842,1
Documentary,65702,2
Drama,1641400,1
Drama,79287,1
Documentary,2114490,2
Drama,2084977,1
Drama,2048688,1
Documentary,2323551,2
Drama,79288,1
Documentary,76042,2
Drama,73471,1
Documentary,196530,2
Drama,1945062,1
Drama,37386,1
Documentary,74650,2
Drama,200135,1
Drama,862826,1
Drama,98087,1
Documentary,1637612,2
Comedy,1707821,0
Drama,1828972,1
Comedy,2234155,0
Drama,978649,1
Comedy,1078885,0
Drama,73394,1
Comedy,77180,0
Comedy,1876248,0
Documentary,2366450,2
Comedy,76391,0
Drama,1269706,1
Drama,1890391,1
Comedy,2087850,0
Documentary,389448,2
Documentary,455913,2
Drama,74259,1
Drama,430650,1
Drama,1848784,1
Documentary,230010,2
Comedy,109167,0
Drama,1743378,1
Drama,1426371,1
Documentary,455980,2
Documentary,1446673,2
Comedy,39485,0
Comedy,60112,0
Drama,54758,1
Drama,2284766,1
Drama,107922,1
Drama,1124001,1
Comedy,2112129,0
Drama,2066176,1
Documentary,62900,2
Drama,1600428,1
Drama,2073086,1
Drama,1695136,1
Documentary,2310157,2
Documentary,2148554,2
Documentary,2147484,2
Drama,922354,1
Comedy,99546,0
Documentary,1341764,2
Documentary,1773294,2
Comedy,882113,0
Drama,1006823,1
Documentary,2146688,2
Comedy,865561,0
Comedy,1978524,0
Documentary,106642,2
Drama,71707,1
Documentary,1736049,2
Drama,2056740,1
Comedy,62978,0
Comedy,385013,0
Drama,1758610,1
Documentary,1824254,2
Drama,1932767,1
Comedy,2352394,0
Documentary,68951,2
Comedy,271031,0
Comedy,2273321,0
Documentary,1439573,2
Comedy,2147365,0
Drama,2113822,1
Comedy,55593,0
Drama,4134,1
Documentary,1265589,2
Documentary,933877,2
Documentary,2179053,2
Drama,273549,1
Drama,84284,1
Documentary,1528734,2
Comedy,806940,0
Drama,1668003,1
Comedy,61827,0
Documentary,2033981,2
Drama,80835,1
Drama,102358,1
Comedy,103978,0
Documentary,1172957,2
Comedy,2651774,0
Drama,2395129,1
Documentary,1553156,2
Drama,1625340,1
Documentary,481348,2
Documentary,1613763,2
Drama,58615,1
Comedy,1679235,0
Drama,96894,1
Drama,39615,1
Documentary,2795078,2
Documentary,822813,2
Documentary,1538833,2
Documentary,1307963,2
Drama,2180277,1
Comedy,2234025,0
Drama,792988,1
Drama,102058,1
Drama,1820400,1
Drama,929806,1
Documentary,1047517,2
Documentary,1866255,2
Comedy,1754946,0
Documentary,1337599,2
Documentary,2954776,2
Drama,2334873,1
Drama,2358891,1
Drama,146425,1
Comedy,96824,0
Comedy,1305586,0
Comedy,101391,0
Comedy,2007360,0
Drama,787442,1
Drama,61253,1
Comedy,2557848,0
Drama,44453,1
Comedy,2380408,0
Comedy,87366,0
Comedy,2191701,0
Documentary,3010462,2
Drama,99321,1
Comedy,28850,0
Documentary,903660,2
Comedy,1339122,0
Drama,433927,1
Drama,2364949,1
Comedy,2294677,0
Documentary,1864253,2
Drama,2268732,1
Drama,2034741,1
Documentary,1542485,2
Drama,760188,1
Documentary,1543807,2
Documentary,1581845,2
Drama,1852006,1
Comedy,51133,0
Drama,15801,1
Comedy,1961179,0
Drama,68642,1
Comedy,1198340,0
Comedy,2302334,0
Drama,80331,1
Drama,818170,1
Drama,1511476,1
Drama,1800379,1
Documentary,1370803,2
Drama,40104,1
Drama,48975,1
Comedy,2546038,0
Comedy,125319,0
Comedy,184354,0
Drama,67004,1
Comedy,1721672,0
Documentary,1822381,2
Drama,2369497,1
Documentary,166791,2
Documentary,1741225,2
Documentary,2621714,2
Drama,120101,1
Drama,1798291,1
Documentary,1052003,2
Drama,2370248,1
Comedy,107292,0
Comedy,27969,0
Documentary,477424,2
Documentary,1596753,2
Drama,2371824,1
Documentary,1696194,2
Documentary,1926910,2
Drama,1754367,1
Documentary,886500,2
Comedy,2396485,0
Comedy,65198,0
Drama,2023765,1
Drama,1223932,1
Comedy,24961,0
Documentary,2207658,2
Drama,997057,1
Comedy,189201,0
Comedy,109209,0
Comedy,105078,0
Documentary,1293751,2
Documentary,1040007,2
Comedy,1874789,0
Drama,1859446,1
Documentary,3178822,2
Documentary,1893326,2
Documentary,432232,2
Documentary,2997766,2
Documentary,2615134,2
Documentary,1623757,2
Drama,93076,1
Comedy,40473,0
Drama,78381,1
Comedy,219919,0
Documentary,2084773,2
Drama,867334,1
Drama,1808426,1
Comedy,205011,0
Drama,1701215,1
Drama,1846472,1
Drama,2409634,1
Drama,2061756,1
Documentary,455949,2
Drama,80616,1
Drama,1846492,1
Documentary,2215151,2
Comedy,93720,0
Drama,189814,1
Comedy,2901584,0
Documentary,803890,2
Documentary,2577990,2
Drama,1129404,1
Drama,48623,1
Comedy,1171222,0
Drama,1232827,1
Comedy,2261542,0
Drama,268297,1
Drama,63219,1
Documentary,2708946,2
Comedy,1609492,0
Comedy,103812,0
Documentary,107748,2
Documentary,2636522,2
Documentary,1444307,2
Drama,2383616,1
Drama,1727381,1
Drama,2187115,1
Documentary,1890383,2
Drama,1753773,1
Drama,1806971,1
Documentary,1527725,2
Comedy,1176725,0
Drama,419967,1
Documentary,2014351,2
Drama,1930546,1
Drama,196632,1
Comedy,88765,0
Drama,112563,1
Documentary,1611990,2
Documentary,3040528,2
Drama,87286,1
Comedy,3063516,0
Documentary,2188750,2
Documentary,2060305,2
Documentary,2083695,2
Drama,830535,1
Documentary,1675198,2
Documentary,2510620,2
Comedy,3004634,0
Documentary,1377796,2
Documentary,1647292,2
Comedy,2424418,0
Drama,2304426,1
Comedy,1275590,0
Drama,1733105,1
Drama,2852400,1
Documentary,2263058,2
Documentary,1854551,2
Comedy,1698648,0
Drama,2299842,1
Documentary,2369331,2
Documentary,774118,2
Comedy,2836450,0
Comedy,2302529,0
Documentary,377029,2
Drama,1726888,1
Comedy,1576421,0
Documentary,2204371,2
Documentary,421696,2
Documentary,420917,2
Drama,2167791,1
Comedy,1204975,0
Drama,2765340,1
Drama,50128,1
Comedy,2403029,0
Documentary,839851,2
Comedy,75436,0
Documentary,816362,2
Documentary,2402179,2
Documentary,479879,2
Drama,2315628,1
Drama,2718492,1
Comedy,2256749,0
Drama,15493,1
Drama,2332514,1
Documentary,1092058,2
Documentary,1805516,2
Comedy,35771,0
Drama,62979,1
Comedy,70479,0
Comedy,116717,0
Drama,284334,1
Drama,808435,1
Drama,51015,1
Comedy,99280,0
Documentary,3021058,2
Comedy,40577,0
Documentary,263238,2
Comedy,2853614,0
Drama,2168854,1
Drama,58933,1
Drama,62310,1
Drama,1839522,1
Drama,84643,1
Drama,2086799,1
Drama,1322269,1
Drama,2405182,1
Documentary,1261900,2
Drama,1017428,1
Documentary,877351,2
Drama,72030,1
Drama,2421662,1
Documentary,3385404,2
Comedy,489085,0
Comedy,2235902,0
Drama,1571401,1
Documentary,1764282,2
Drama,52063,1
Drama,69214,1
Documentary,1727523,2
Comedy,2287675,0
Drama,1810798,1
Documentary,57442,2
Drama,15036,1
Documentary,2826922,2
Drama,795426,1
Drama,217066,1
Documentary,452604,2
Drama,116056,1
Comedy,162854,0
Drama,1935749,1
Drama,143012,1
Drama,199905,1
Comedy,1229340,0
Drama,2536846,1
Comedy,2883224,0
Comedy,1455810,0
Comedy,3009336,0
Comedy,57556,0
Documentary,2325719,2
Comedy,1450364,0
Drama,1128071,1
Documentary,2258233,2
Comedy,2836166,0
Drama,1879030,1
Comedy,2987732,0
Drama,1664971,1
Comedy,3421186,0
Comedy,1907628,0
Drama,2147550,1
Drama,2357790,1
Comedy,3194532,0
Comedy,1247667,0
Drama,8950,1
Documentary,2513616,2
Comedy,1592530,0
Drama,2208272,1
Drama,2182209,1
Drama,1091666,1
Documentary,1356790,2
Documentary,1341746,2
Drama,1942989,1
Documentary,1421383,2
Documentary,1201658,2
Comedy,1311060,0
Drama,76706,1
Drama,73034,1
Drama,1776222,1
Comedy,1833843,0
Documentary,2113683,2
Comedy,1107812,0
Drama,1305131,1
Comedy,40342,0
Drama,2331143,1
Drama,1618445,1
Documentary,452029,2
Drama,124578,1
Drama,29989,1
Drama,101970,1
Comedy,2315200,0
Drama,1024188,1
Drama,417046,1
Comedy,97335,0
Comedy,113935,0
Drama,1113810,1
Documentary,3091552,2
Comedy,1946269,0
Drama,25725,1
Comedy,2397489,0
Comedy,367232,0
Drama,2201034,1
Drama,217363,1
Drama,782700,1
Drama,22635,1
Documentary,1327599,2
Drama,249259,1
Comedy,2248944,0
Drama,1876330,1
Drama,2296697,1
Drama,1464191,1
Comedy,135673,0
Documentary,953404,2
Documentary,439574,2
Drama,2094890,1
Comedy,2078586,0
Comedy,1592521,0
Documentary,2936174,2
Documentary,1386654,2
Documentary,2385027,2
Drama,200138,1
Drama,1226334,1
Comedy,27908,0
Drama,192718,1
Documentary,2222206,2
Comedy,72500,0
Comedy,104309,0
Drama,446370,1
Documentary,1414368,2
Drama,262560,1
Documentary,2654360,2
Drama,99090,1
Comedy,82440,0
Comedy,140627,0
Drama,1937390,1
Documentary,1109523,2
Drama,112304,1
Documentary,1074194,2
Drama,1552197,1
Drama,1347521,1
Comedy,785002,0
Comedy,445800,0
Drama,22873,1
Drama,1855236,1
Drama,2339351,1
Drama,89028,1
Drama,2382009,1
Drama,88193,1
Drama,114565,1
Drama,1109574,1
Drama,67332,1
Drama,139673,1
Drama,380798,1
Drama,478548,1
Comedy,2207072,0
Comedy,2731434,0
Comedy,3462892,0
Drama,117315,1
Comedy,54481,0
Documentary,342180,2
Documentary,1111313,2
Documentary,2402200,2
Comedy,3092076,0
Drama,2406252,1
Comedy,2378884,0
Documentary,2360880,2
Drama,1738340,1
Drama,2382396,1
Drama,105744,1
Documentary,400647,2
Documentary,286727,2
Documentary,1559038,2
Comedy,328955,0
Comedy,1236397,0
Comedy,1978532,0
Documentary,1563712,2
Drama,871425,1
Documentary,2062602,2
Drama,2708254,1
Drama,121065,1
Documentary,2294679,2
Drama,2442466,1
Drama,3469964,1
Documentary,76452,2
Comedy,1735200,0
Drama,118989,1
Comedy,3421514,0
Comedy,2442502,0
Comedy,2354181,0
Drama,2113075,1
Documentary,2340784,2
Drama,55146,1
Comedy,1600656,0
Drama,1345444,1
Documentary,1992193,2
Drama,997184,1
Drama,67634,1
Documentary,1385956,2
Drama,41127,1
Comedy,1194610,0
Documentary,1951090,2
Drama,2151915,1
Drama,1592247,1
Drama,443072,1
Documentary,1943873,2
Drama,493101,1
Comedy,65686,0
