imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
17765,http://www.imdb.com/title/tt17765,College (1927),7.1,Comedy|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDEwODczM15BMl5BanBnXkFtZTgwMjU2NjgyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
73396,http://www.imdb.com/title/tt73396,Mitchell (1975),2.4,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxOTBjYzYtN2U5MS00MWQ3LWEyMmMtYWM3YzI4MjExNjhkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
330229,http://www.imdb.com/title/tt330229,Dolls (2002),7.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NjYxMDUxNF5BMl5BanBnXkFtZTYwMzgyOTk2._V1_UX182_CR0,0,182,268_AL_.jpg"
33874,http://www.imdb.com/title/tt33874,The Man Who Came to Dinner (1942),7.6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUwY2Y2ZTktNTg5Ny00NWIzLWJlN2EtYjlmNzU5YTM2MjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
67805,http://www.imdb.com/title/tt67805,Sunday Bloody Sunday (1971),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MzAyNzg0M15BMl5BanBnXkFtZTcwMDIyMTM3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
35019,http://www.imdb.com/title/tt35019,The Major and the Minor (1942),7.6,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGM4YzkyOTQtOThiNC00ZDliLWFmZDktOTU0ZTY5OGFmNDg3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
46816,http://www.imdb.com/title/tt46816,The Caine Mutiny (1954),7.9,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4ODg4NzA3OV5BMl5BanBnXkFtZTgwMDcwODI5MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
39192,http://www.imdb.com/title/tt39192,Black Narcissus (1947),8.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MDQxMzg2OF5BMl5BanBnXkFtZTgwNDY5NTY3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
79116,http://www.imdb.com/title/tt79116,Escape from Alcatraz (1979),7.6,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ3MzNjMDItZjE0ZS00ZTYxLTgxNTAtM2I4YjZjNWFjYjJlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
40662,http://www.imdb.com/title/tt40662,Oliver Twist (1948),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGU4NTU1NWMtNjU0Mi00MWQ0LWI4MmItNjZhZGE3MTkyNTk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
298148,http://www.imdb.com/title/tt298148,Shrek 2 (2004),7.2,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
319262,http://www.imdb.com/title/tt319262,The Day After Tomorrow (2004),6.4,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
350028,http://www.imdb.com/title/tt350028,Raising Helen (2004),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NjEwMTQ0NV5BMl5BanBnXkFtZTYwOTM2MjY2._V1_UX182_CR0,0,182,268_AL_.jpg"
367085,http://www.imdb.com/title/tt367085,Soul Plane (2004),4.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NDcxNjg5N15BMl5BanBnXkFtZTcwMDIyNzczMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
367790,http://www.imdb.com/title/tt367790,Baadasssss! (2003),7.4,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGZkN2M0MjctMjNjNy00YmNlLWE5NzMtZmJjYjQ2ZmQ2ZjI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
332375,http://www.imdb.com/title/tt332375,Saved! (2004),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
324197,http://www.imdb.com/title/tt324197,Time of the Wolf (2003),6.6,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODg4NzUwMV5BMl5BanBnXkFtZTcwNzY4MzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
304141,http://www.imdb.com/title/tt304141,Harry Potter and the Prisoner of Azkaban (2004),7.8,Adventure|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
297284,http://www.imdb.com/title/tt297284,Mindhunters (2004),6.4,Crime|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwOTY3NDM1NjNeQTJeQWpwZ15BbWU3MDEzMjU1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
363226,http://www.imdb.com/title/tt363226,The Blind Swordsman: Zatoichi (2003),7.6,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTNlYzU0OGEtODdmOS00Y2E3LTgyYzgtZWMzNmRhMDdmN2YyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
296572,http://www.imdb.com/title/tt296572,The Chronicles of Riddick (2004),6.7,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0ODM5NmQtYjhlMi00MTJhLThlNzItOTg1Mjc5Y2VhY2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
356634,http://www.imdb.com/title/tt356634,Garfield (2004),5.0,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTc1OTUxOV5BMl5BanBnXkFtZTYwNTMxODc3._V1_UX182_CR0,0,182,268_AL_.jpg"
327162,http://www.imdb.com/title/tt327162,The Stepford Wives (2004),5.2,Comedy|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNTM4ODM1OF5BMl5BanBnXkFtZTcwNjg4NzAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
374900,http://www.imdb.com/title/tt374900,Napoleon Dynamite (2004),6.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYwNTA3MDIyMl5BMl5BanBnXkFtZTYwMjIxNjA3._V1_UX182_CR0,0,182,268_AL_.jpg"
55100,http://www.imdb.com/title/tt55100,Lover Come Back (1961),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzgyODI1YTAtMjFhNi00N2JlLTllNmUtNjIxZGFmZTU5MWUxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
110857,http://www.imdb.com/title/tt110857,Police Academy: Mission to Moscow (1994),3.3,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmM5MzA3YTMtZDZkNy00YzNlLWFkZTUtZDJhYTNkMzk1ODNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
64893,http://www.imdb.com/title/tt64893,Ring of Bright Water (1969),7.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3ODExMjQxN15BMl5BanBnXkFtZTcwOTE4MTUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
89160,http://www.imdb.com/title/tt89160,Fool for Love (1985),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDgyODIxMl5BMl5BanBnXkFtZTcwNjk1NTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
49301,http://www.imdb.com/title/tt49301,Helen of Troy (1956),6.2,Adventure|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTk5ZDFhZjQtM2Y1ZC00OWVhLTg2YjgtYTFiNTQzOTM5ZDViXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
31448,http://www.imdb.com/title/tt31448,The Hound of the Baskervilles (1939),7.6,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwNTkwMjY5MV5BMl5BanBnXkFtZTgwNTAyOTYyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
47542,http://www.imdb.com/title/tt47542,Suddenly! (1954),6.8,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjFiMzdkZjQtMmE4MS00OTUzLTgxY2UtNDUxNDE1Yjk0NzBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
39725,http://www.imdb.com/title/tt39725,Possessed (1947),7.2,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTA0OTA5MF5BMl5BanBnXkFtZTgwMTg0NTgyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
34946,http://www.imdb.com/title/tt34946,Kings Row (1942),7.7,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTU2NzM4MF5BMl5BanBnXkFtZTgwMzgzNzYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
18051,http://www.imdb.com/title/tt18051,The Kid Brother (1927),7.7,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NzYzNDk3N15BMl5BanBnXkFtZTgwODYzODYwMjE@._V1_UY268_CR8,0,182,268_AL_.jpg"
47577,http://www.imdb.com/title/tt47577,This Island Earth (1955),5.8,Horror|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzY0MjM2OV5BMl5BanBnXkFtZTgwNzgyMjkyMjE@._V1._CR26.883331298828125,23.533340454101562,702,1093.5999908447266_UX182_CR0,0,182,268_AL_.jpg"
47885,http://www.imdb.com/title/tt47885,Blackboard Jungle (1955),7.4,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDRhOTM5ZDgtNWQ3ZS00NWI4LTkxM2ItOWZkNTIxMTFlM2NlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
139388,http://www.imdb.com/title/tt139388,It Had to Be You (2000),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjkxMDkzNF5BMl5BanBnXkFtZTcwMTAwNDYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
41452,http://www.imdb.com/title/tt41452,The Heiress (1949),8.3,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjZjNmVmYTMtM2U1ZS00MzNmLWExODAtMTI5MDhkZDZmYTgwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
38116,http://www.imdb.com/title/tt38116,State Fair (1945),7.1,Comedy|Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2U0MmMxNzUtZDQzMC00MGFkLTk5ZmMtOTE2NzM1YTg2OTk2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
46963,http://www.imdb.com/title/tt46963,Executive Suite (1954),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ4OTc2MTc1M15BMl5BanBnXkFtZTcwODk0NDE3MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
40495,http://www.imdb.com/title/tt40495,Johnny Belinda (1948),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzODgxNDU4M15BMl5BanBnXkFtZTYwMjA3NjE5._V1_UX182_CR0,0,182,268_AL_.jpg"
390521,http://www.imdb.com/title/tt390521,Super Size Me (2004),7.3,Documentary|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTk4MjIxOF5BMl5BanBnXkFtZTcwMzk1NTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
33774,http://www.imdb.com/title/tt33774,Johnny Eager (1941),7.1,Crime|Film-Noir|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmNhOWQwYTktMjU3Zi00YmE1LTk1M2UtNWViNzc5MzcwOTExXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
56119,http://www.imdb.com/title/tt56119,La jetée (1962),8.4,Short|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTBmYjIxYjQtNzNhMS00MmRlLWJjNTMtZmI5YmJiMTIxMGFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
37988,http://www.imdb.com/title/tt37988,The Picture of Dorian Gray (1945),7.6,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxMzgxNjQtZTgzMC00ZjYwLTlhMmUtODBkMTBmYTE3MTMzXkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
53114,http://www.imdb.com/title/tt53114,The Human Condition I: No Greater Love (1959),8.6,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyODc3NDc1Ml5BMl5BanBnXkFtZTcwNTA5MTM1Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg"
196069,http://www.imdb.com/title/tt196069,Samsara (2001),7.8,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTY0OTQzOV5BMl5BanBnXkFtZTcwNTQxNDMzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
54188,http://www.imdb.com/title/tt54188,Please Don't Eat the Daisies (1960),6.5,Comedy|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJjODI2ZTctYjRjZS00ZDRiLTg0OTUtYTQ1NWViN2RhZTU4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
42041,http://www.imdb.com/title/tt42041,White Heat (1949),8.2,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmI5NTA3MjItYzdhMi00MWMxLTg3OWMtYWQyYjg5MTFmM2U0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
44008,http://www.imdb.com/title/tt44008,A Christmas Carol (1951),8.1,Drama|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTM0MWMyYzgtMTJiMS00MjNiLWJhN2EtOGRiYmRkMGEwMzkwXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX182_CR0,0,182,268_AL_.jpg"
100133,http://www.imdb.com/title/tt100133,Memphis Belle (1990),6.9,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzFjZTI0YTgtMzk3OS00ODZiLTliMTMtNTc3NWViMWExM2I1L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
59037,http://www.imdb.com/title/tt59037,The Cincinnati Kid (1965),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTEzZmJjOTgtNWZlNC00MGQzLTgyOGUtNTRiZDY5NmUzYmQzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
78111,http://www.imdb.com/title/tt78111,Pretty Baby (1978),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NTUxNTUxNl5BMl5BanBnXkFtZTgwMTIzMDAwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
44030,http://www.imdb.com/title/tt44030,Show Boat (1951),7.0,Drama|Family|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmI4MGE2OGItNWU0ZS00NjczLTkwM2MtMzAyNDYxYTJkNjA2L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
115738,http://www.imdb.com/title/tt115738,Box of Moon Light (1996),7.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTE0MzEyN15BMl5BanBnXkFtZTcwMzE0NTgxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
22913,http://www.imdb.com/title/tt22913,Freaks (1932),7.9,Drama|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4ODY3NDA3Nl5BMl5BanBnXkFtZTgwNDkwNTkwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
8133,http://www.imdb.com/title/tt8133,The Immigrant (1917),7.8,Short|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmMwZjdmZmUtYTY5ZS00ZTBkLWEyOTEtNjdmZmU0ZDFlZDk3XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
32828,http://www.imdb.com/title/tt32828,My Little Chickadee (1940),7.0,Comedy|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNjM2ODAwNV5BMl5BanBnXkFtZTcwMDQwMzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
47086,http://www.imdb.com/title/tt47086,The High and the Mighty (1954),6.9,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDJkZjIyMTgtYjdlOC00MDY2LTg5MzQtNzc4MmFmMzJjNjRiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
61135,http://www.imdb.com/title/tt61135,The Ugly Dachshund (1966),6.7,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDg3MTc4N15BMl5BanBnXkFtZTcwMzgwMzYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
327437,http://www.imdb.com/title/tt327437,Around the World in 80 Days (2004),5.8,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTkxMjQ2NF5BMl5BanBnXkFtZTcwNzE0NzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
319531,http://www.imdb.com/title/tt319531,I'll Sleep When I'm Dead (2003),5.9,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MTU3MDA4OV5BMl5BanBnXkFtZTcwNzE2MjYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
364725,http://www.imdb.com/title/tt364725,Dodgeball: A True Underdog Story (2004),6.7,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMzE2MjM4MV5BMl5BanBnXkFtZTYwNjA1OTY3._V1_UX182_CR0,0,182,268_AL_.jpg"
362227,http://www.imdb.com/title/tt362227,The Terminal (2004),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_UY268_CR8,0,182,268_AL_.jpg"
377752,http://www.imdb.com/title/tt377752,Dear Frankie (2004),7.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODgwMjI5N15BMl5BanBnXkFtZTcwODMxMTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
381707,http://www.imdb.com/title/tt381707,White Chicks (2004),5.5,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTg2OTM3OV5BMl5BanBnXkFtZTYwNzY5OTA3._V1_UX182_CR0,0,182,268_AL_.jpg"
332280,http://www.imdb.com/title/tt332280,The Notebook (2004),7.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTM5Njg5M15BMl5BanBnXkFtZTYwMzA0ODI3._V1_UX182_CR0,0,182,268_AL_.jpg"
338512,http://www.imdb.com/title/tt338512,Two Brothers (2004),7.1,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMzOTA3NDcxMl5BMl5BanBnXkFtZTcwMTY5NDUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
352277,http://www.imdb.com/title/tt352277,De-Lovely (2004),6.6,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODgwODIyNF5BMl5BanBnXkFtZTcwMTkzMTczMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
297753,http://www.imdb.com/title/tt297753,Kaena: The Prophecy (2003),6.1,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MTM5NzIxNV5BMl5BanBnXkFtZTcwODc3NzUyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
28772,http://www.imdb.com/title/tt28772,A Day at the Races (1937),7.7,Comedy|Musical|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTQ4MDc4NV5BMl5BanBnXkFtZTgwMDIwMjM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
69031,http://www.imdb.com/title/tt69031,"Now You See Him, Now You Don't (1972)",6.2,Family|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NDg0Mjg0MV5BMl5BanBnXkFtZTcwMDgyMzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
64100,http://www.imdb.com/title/tt64100,Bob & Carol & Ted & Alice (1969),6.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGUyZjM5ODItMzZlMy00NjBiLWEwZTgtNjZhMzcyZDQ1MGY4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
26641,http://www.imdb.com/title/tt26641,The Littlest Rebel (1935),7.0,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE2ZTgzYTAtYjk3MS00ZmVjLWE0ODAtNzVhMTZjMTRkNjBmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
272045,http://www.imdb.com/title/tt272045,A Claymation Christmas Celebration (1987),8.3,Animation|Short|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MTAzMDUxM15BMl5BanBnXkFtZTcwMzgzMzEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
243135,http://www.imdb.com/title/tt243135,Happenstance (2000),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNTUyMTQ0OV5BMl5BanBnXkFtZTcwMTcyOTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
339230,http://www.imdb.com/title/tt339230,Kopps (2003),6.8,Action|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTg1MjUyN15BMl5BanBnXkFtZTcwMjAyNDczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
342213,http://www.imdb.com/title/tt342213,Comandante (2003),7.0,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzQyMTAwM15BMl5BanBnXkFtZTcwMDE3NTAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
99851,http://www.imdb.com/title/tt99851,Into the Woods,8.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQ5NDg4OV5BMl5BanBnXkFtZTcwMTY0MTkyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
168122,http://www.imdb.com/title/tt168122,Pirates of Silicon Valley (1999),7.3,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc2NTE0NzE4N15BMl5BanBnXkFtZTgwMDQ5MzgwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
104810,http://www.imdb.com/title/tt104810,"Maybe not the best documentary, but surely one of the most thought-provoking films ever.",8.2,Documentary|Biography|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDY5Nzc3NF5BMl5BanBnXkFtZTYwNjEyNTQ5._V1_UY268_CR4,0,182,268_AL_.jpg"
37604,http://www.imdb.com/title/tt37604,The Clock (1945),7.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQyOGIyOGQtNTVhNC00MTNmLTljMWQtN2Q1MTQyMzRmZTQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
37865,http://www.imdb.com/title/tt37865,Leave Her to Heaven (1945),7.7,Drama|Film-Noir|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc0Nzc4OGQtNzIzZS00OWJiLWE3NjktMjFkMzY3ZTdlZTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
98437,http://www.imdb.com/title/tt98437,Talvisota (1989),7.8,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNzExMTQ3Ml5BMl5BanBnXkFtZTcwNTU0MDgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
87910,http://www.imdb.com/title/tt87910,The Philadelphia Experiment (1984),6.1,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA2Y2UzZDQtNjcwMC00Y2U0LWE2YTQtZmRhMzdhYTQ3MmJjL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
78163,http://www.imdb.com/title/tt78163,Revenge of the Pink Panther (1978),6.7,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODExMzMwMV5BMl5BanBnXkFtZTcwMjU1MTMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29870,http://www.imdb.com/title/tt29870,Angels with Dirty Faces (1938),8.0,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhZmJmOTQtMjg5Ni00N2M4LTlkNDAtOTc0ZGQ2MTJhNDM4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
152930,http://www.imdb.com/title/tt152930,Taxi (1998),6.9,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmViOGVjZWQtZmNmNS00MWU3LWFjNGEtMDc1MjNlY2ZlNjdiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
