Genre,imdbId,Feature1
Drama,1105512,1
Drama,41329,1
Adventure,45551,9
Drama,60801,1
Drama,1604900,1
Documentary,1038913,2
Drama,59477,1
Drama,1212456,1
Documentary,1511400,2
Comedy,90579,0
Drama,56134,1
Drama,257818,1
Drama,317341,1
Drama,91823,1
Documentary,902967,2
Drama,463032,1
Horror,82235,3
Comedy,892096,0
Documentary,1584016,2
Drama,65820,1
Comedy,1646887,0
Comedy,45056,0
Comedy,1196165,0
Drama,1442519,1
Drama,834170,1
Comedy,37931,0
Drama,1065318,1
Drama,899138,1
Drama,1114690,1
Drama,772105,1
Drama,1209364,1
Sci-Fi,93791,11
Drama,886539,1
Documentary,1045642,2
Documentary,490117,2
Drama,27138,1
Drama,122371,1
Drama,80547,1
Drama,60099,1
Drama,176250,1
Comedy,415739,0
Short,420181,12
Documentary,1566648,2
Drama,58745,1
Drama,28330,1
Drama,62990,1
Comedy,92285,0
Drama,57536,1
Documentary,1337137,2
Drama,466665,1
Biography,478214,17
Drama,27752,1
Drama,34591,1
Short,376821,12
Drama,1426361,1
Thriller,379765,4
Drama,1679595,1
Comedy,63005,0
Drama,88241,1
Horror,1536044,3
Comedy,14900,0
Drama,23911,1
Drama,262774,1
Drama,82633,1
Drama,1194235,1
Drama,78878,1
Documentary,1333668,2
Drama,143334,1
Drama,993778,1
Documentary,479550,2
Drama,1101675,1
Drama,1405809,1
Drama,1588875,1
Drama,58126,1
Drama,45507,1
Drama,118823,1
Drama,1020773,1
Drama,1158936,1
Documentary,1518821,2
Comedy,1199494,0
Documentary,1326733,2
Comedy,20876,0
Drama,1048174,1
Comedy,74720,0
Drama,79023,1
Drama,819723,1
Drama,78152,1
Comedy,1361313,0
Drama,3014,1
Drama,1380174,1
Drama,1499639,1
Drama,382847,1
Comedy,58124,0
Drama,431975,1
Drama,1611211,1
Comedy,68835,0
Drama,1131727,1
Documentary,1326831,2
Drama,41735,1
Thriller,1127221,4
Documentary,437806,2
Drama,1194236,1
Horror,410332,3
Drama,39531,1
Horror,77756,3
Drama,41513,1
Documentary,1252298,2
Drama,887732,1
Documentary,478331,2
Drama,117056,1
Drama,51404,1
Drama,287803,1
Drama,1356928,1
Drama,1571724,1
Drama,471911,1
Drama,479506,1
Drama,8879,1
Documentary,49518,2
Short,226350,12
Horror,68187,3
Drama,423277,1
Drama,1404653,1
Documentary,1202203,2
Comedy,1376709,0
Drama,1071798,1
Horror,93286,3
Documentary,1013854,2
Drama,1172991,1
Comedy,839856,0
Documentary,422349,2
Drama,127319,1
Drama,94011,1
Thriller,66318,4
Drama,54780,1
Comedy,121398,0
Comedy,832517,0
Drama,57363,1
Drama,257289,1
Drama,935075,1
Drama,1186248,1
Drama,400517,1
Drama,452631,1
Drama,41998,1
Comedy,1680136,0
Documentary,1319726,2
Drama,32946,1
Drama,43458,1
Drama,892100,1
Drama,1135952,1
Documentary,1395183,2
Fantasy,374853,7
Documentary,1572769,2
Comedy,451829,0
Drama,49784,1
Documentary,1059955,2
Family,841017,18
Horror,923683,3
Western,61587,6
Horror,60380,3
Comedy,407617,0
Drama,74448,1
Drama,175934,1
Documentary,1157694,2
Documentary,1268204,2
Drama,19655,1
Documentary,1327726,2
Comedy,63612,0
Drama,44905,1
Drama,1318001,1
Drama,1010415,1
Drama,50487,1
Drama,57598,1
Drama,414195,1
Action,1653690,10
Comedy,1815899,0
Drama,476298,1
Drama,1174047,1
Drama,313550,1
Drama,118201,1
Drama,407021,1
Drama,278413,1
Drama,158117,1
Sci-Fi,1630529,11
Comedy,1625098,0
Drama,62203,1
Drama,447641,1
Drama,1526317,1
Drama,315232,1
Documentary,1606382,2
Drama,213469,1
Comedy,1166113,0
Comedy,1369567,0
Comedy,823187,0
Drama,64405,1
Drama,19429,1
Comedy,489212,0
Documentary,1223150,2
Drama,469913,1
Documentary,1694015,2
Drama,1143155,1
Drama,975684,1
Drama,415380,1
Drama,60891,1
Drama,1287878,1
Drama,1054674,1
Documentary,1117394,2
Documentary,1683876,2
Drama,27474,1
Drama,129774,1
Drama,32653,1
Drama,1183923,1
Drama,54653,1
Documentary,1781069,2
Comedy,1756754,0
Horror,74815,3
Documentary,249555,2
Drama,1112756,1
Drama,48748,1
Drama,1422020,1
Comedy,252703,0
Documentary,1122614,2
Drama,461795,1
Drama,184115,1
Drama,1257562,1
Comedy,47085,0
Drama,74404,1
Drama,1158889,1
Drama,116005,1
Drama,456873,1
Comedy,74964,0
Documentary,434440,2
Drama,339558,1
Comedy,21910,0
Comedy,412298,0
Drama,1405500,1
Drama,76894,1
Comedy,50832,0
Horror,1262413,3
Comedy,1477837,0
Comedy,33022,0
Drama,62414,1
Horror,67176,3
Comedy,63983,0
Drama,809427,1
Documentary,109909,2
Documentary,1638362,2
Drama,1322385,1
Drama,118141,1
Drama,1284591,1
Documentary,457414,2
Drama,1504429,1
Drama,104121,1
Adventure,11723,9
Drama,10208,1
Drama,4181,1
Comedy,1098226,0
Comedy,112403,0
Comedy,36818,0
Western,50915,6
Drama,72782,1
Drama,54426,1
Documentary,71680,2
Documentary,1320254,2
Drama,56322,1
Drama,48967,1
Drama,822791,1
Documentary,1396227,2
Drama,110297,1
Horror,56279,3
Documentary,1734477,2
Drama,21074,1
Drama,1510938,1
Drama,47281,1
Documentary,1326204,2
Documentary,1279117,2
Comedy,1555747,0
Musical,40848,5
Drama,63268,1
Horror,478303,3
Drama,443584,1
Comedy,1521848,0
Drama,22854,1
Drama,30413,1
Documentary,1189042,2
Comedy,36699,0
Drama,51193,1
Horror,406706,3
Drama,1530975,1
Drama,1114680,1
Drama,80482,1
Drama,1016205,1
Drama,188653,1
Comedy,1457766,0
Comedy,425489,0
Crime,19630,15
Thriller,61696,4
Action,1156506,10
Drama,368309,1
Drama,186650,1
Drama,1305897,1
Thriller,1121786,4
Documentary,1650416,2
Drama,38578,1
Western,67989,6
Drama,343624,1
Drama,271537,1
Comedy,1292643,0
Drama,110998,1
Drama,1280501,1
Horror,69745,3
Comedy,104279,0
Drama,86369,1
Drama,910860,1
Comedy,820096,0
Drama,775417,1
Documentary,206746,2
Drama,51584,1
Drama,318988,1
Comedy,252490,0
Drama,85966,1
Drama,1103963,1
Drama,71859,1
Documentary,76097,2
Drama,40418,1
Drama,46750,1
Drama,68348,1
Documentary,62474,2
Drama,43048,1
Drama,1397502,1
Drama,1437366,1
Documentary,1194612,2
Drama,42757,1
Comedy,44687,0
Drama,51667,1
Drama,1527186,1
Drama,79843,1
Drama,109273,1
Comedy,1529235,0
Drama,450470,1
Drama,1498887,1
Drama,1366981,1
Drama,117273,1
Drama,92794,1
Drama,62042,1
Horror,98331,3
Action,4465,10
Drama,372782,1
Drama,1492030,1
Documentary,1157720,2
Documentary,1149583,2
Drama,23261,1
Comedy,414923,0
Drama,803047,1
Documentary,64429,2
Drama,1176686,1
Drama,1409004,1
Horror,68458,3
Documentary,1825163,2
Drama,768239,1
Drama,387151,1
Drama,50156,1
Drama,1438535,1
Drama,1284587,1
Drama,23985,1
Drama,80406,1
Horror,67690,3
Documentary,113840,2
Documentary,1504300,2
Documentary,91125,2
Drama,419773,1
Drama,794350,1
Drama,273326,1
Drama,96841,1
Drama,1176096,1
Drama,296809,1
Drama,25791,1
Drama,1479388,1
Comedy,328045,0
Drama,472884,1
Comedy,1121964,0
Drama,292081,1
Drama,1681687,1
Documentary,1204953,2
Drama,1368443,1
Drama,1321860,1
Drama,1827512,1
Drama,45492,1
Comedy,1528313,0
Drama,22386,1
Documentary,1386926,2
Drama,1697920,1
Drama,1327827,1
Drama,1415290,1
Documentary,1326954,2
Comedy,1695994,0
Crime,71889,15
Documentary,1440266,2
Drama,85878,1
Documentary,1202579,2
Drama,29314,1
Drama,1282153,1
Comedy,328990,0
Drama,398013,1
Comedy,818108,0
Drama,119844,1
Drama,935086,1
Comedy,114055,0
Drama,476999,1
Drama,24381,1
Drama,41399,1
Drama,48272,1
Comedy,1193096,0
Documentary,1433528,2
Documentary,1278480,2
Drama,30755,1
Documentary,1202339,2
Comedy,1324053,0
Documentary,410407,2
Documentary,1032207,2
Musical,38178,5
Comedy,37557,0
Documentary,1570962,2
Drama,1032825,1
Documentary,1307861,2
Comedy,756210,0
Drama,362496,1
Documentary,810856,2
Comedy,979434,0
Documentary,1522857,2
Drama,832347,1
Drama,293082,1
Documentary,272022,2
Drama,353400,1
Drama,60872,1
Drama,264378,1
Documentary,17376,2
Drama,1512894,1
Drama,66919,1
Comedy,115658,0
Documentary,51372,2
Comedy,111648,0
Comedy,105777,0
Documentary,1710542,2
Drama,1623742,1
Comedy,1284575,0
Comedy,57688,0
Comedy,57400,0
Drama,49800,1
Musical,1592876,5
Adventure,33076,9
Drama,140536,1
Drama,435610,1
Comedy,103228,0
Comedy,1537392,0
Drama,329679,1
Comedy,416773,0
Comedy,125981,0
Drama,120371,1
Drama,24214,1
Drama,24793,1
Documentary,473506,2
Drama,83226,1
Documentary,1348997,2
Drama,20092,1
Drama,20446,1
Comedy,100895,0
Drama,25338,1
Drama,293401,1
Drama,976227,1
Comedy,382966,0
Comedy,64683,0
Horror,1369706,3
Comedy,45102,0
Documentary,1344784,2
Documentary,1787777,2
Documentary,1253565,2
Thriller,818098,4
Romance,1247644,16
Drama,1282041,1
Drama,450121,1
Drama,1275891,1
Drama,1590024,1
Drama,382691,1
Drama,446930,1
Drama,63149,1
Drama,219333,1
Drama,1056067,1
Documentary,1445203,2
Drama,100791,1
Drama,126838,1
Drama,362246,1
Documentary,208664,2
Drama,67814,1
Drama,100274,1
Drama,1288502,1
Drama,448131,1
Comedy,101449,0
Fantasy,862946,7
Documentary,388996,2
Western,1578709,6
Comedy,1002959,0
Drama,52017,1
Drama,33459,1
Drama,1014806,1
Comedy,194026,0
Documentary,1230130,2
Drama,872094,1
Horror,1714208,3
Drama,62322,1
Documentary,1280011,2
Drama,452580,1
Drama,72241,1
Drama,69120,1
Documentary,64640,2
Drama,103800,1
Drama,366808,1
Drama,1646975,1
Drama,1721683,1
Sci-Fi,111735,11
Western,115238,6
Drama,1146314,1
Drama,419641,1
Drama,765442,1
Drama,1314190,1
Western,47954,6
Comedy,52117,0
Drama,831280,1
Horror,1535617,3
Drama,56908,1
Drama,56566,1
Comedy,103813,0
Drama,70748,1
Drama,117626,1
Documentary,73887,2
Comedy,49877,0
Drama,67048,1
Drama,1289449,1
Horror,71396,3
Drama,1509636,1
Comedy,759509,0
Drama,1076251,1
Comedy,1264103,0
Drama,15842,1
Drama,1360887,1
Drama,1103192,1
Documentary,123802,2
Drama,498846,1
Documentary,808245,2
Horror,1305112,3
Drama,1185344,1
Drama,120240,1
Drama,1930315,1
Drama,1509638,1
Comedy,281078,0
Drama,32012,1
Documentary,1523980,2
Drama,1454029,1
Comedy,50398,0
Drama,44941,1
Musical,44900,5
Documentary,1696535,2
Drama,53967,1
Drama,104587,1
Drama,1082009,1
Drama,23937,1
Drama,358670,1
Documentary,1031225,2
Drama,301050,1
Documentary,293475,2
Documentary,77157,2
Documentary,1764657,2
Drama,70180,1
Documentary,1152822,2
Horror,1299653,3
Drama,75962,1
Comedy,62271,0
Documentary,1235790,2
Comedy,392869,0
Documentary,1043845,2
Documentary,1336011,2
Sci-Fi,55872,11
Drama,24617,1
Documentary,1814836,2
Drama,32447,1
Drama,111749,1
Drama,1522334,1
Comedy,1716772,0
Drama,100288,1
Documentary,379269,2
Drama,2461,1
Drama,94816,1
Drama,25509,1
Romance,938291,16
Drama,1270277,1
Documentary,1466072,2
Horror,836683,3
Documentary,1227378,2
Documentary,1226261,2
Drama,1058027,1
Drama,1560970,1
Drama,478175,1
Drama,210167,1
Drama,69451,1
Drama,1372685,1
Drama,1320352,1
Comedy,1954794,0
Documentary,1146298,2
Drama,51343,1
Horror,88454,3
Drama,27307,1
Drama,139500,1
Drama,154942,1
Drama,1608285,1
Comedy,26017,0
Musical,39634,5
Drama,1124035,1
Drama,22430,1
Documentary,1196672,2
Drama,1365483,1
Drama,1316540,1
Comedy,397692,0
Comedy,791309,0
Drama,1315582,1
Horror,61520,3
Drama,427424,1
Drama,1376717,1
Drama,99927,1
Drama,87606,1
Comedy,10071,0
Drama,426900,1
Documentary,979263,2
Documentary,114669,2
Drama,435225,1
Drama,1684628,1
Sci-Fi,1303782,11
Thriller,1233576,4
Drama,1080857,1
Drama,76098,1
Documentary,409965,2
Horror,75001,3
Drama,1613062,1
Drama,70766,1
Drama,74782,1
Documentary,1719498,2
Documentary,281534,2
Drama,58429,1
Comedy,47250,0
Thriller,1661862,4
Thriller,1525890,4
Musical,43053,5
Adventure,1233259,9
Comedy,42541,0
Drama,329347,1
Comedy,116445,0
Documentary,1279083,2
Documentary,86907,2
Horror,71413,3
Drama,128170,1
Drama,1189259,1
Drama,75454,1
Documentary,1753549,2
Drama,69088,1
Drama,13626,1
Drama,1146295,1
Drama,47099,1
Documentary,1829648,2
Drama,1533013,1
Documentary,1981703,2
Drama,1204340,1
Comedy,25590,0
Western,61664,6
Comedy,1182924,0
Drama,466893,1
Comedy,222581,0
Documentary,783476,2
Horror,1778304,3
Documentary,2058583,2
Comedy,38367,0
Drama,1723811,1
Horror,74829,3
Drama,61912,1
Drama,156246,1
Drama,486751,1
Drama,163559,1
Documentary,492494,2
Drama,1639901,1
Documentary,86936,2
Drama,800341,1
Documentary,1185600,2
Documentary,1784538,2
Comedy,1488164,0
Drama,475243,1
Drama,294279,1
Drama,848577,1
Western,67003,6
Documentary,799916,2
Comedy,68306,0
Drama,64400,1
Documentary,1510934,2
Horror,1446069,3
Comedy,892904,0
Drama,1781843,1
Drama,1847731,1
Comedy,63527,0
Drama,304023,1
Horror,443231,3
Drama,1562568,1
Documentary,1010005,2
Comedy,810913,0
Drama,391483,1
Drama,1234550,1
Drama,1660379,1
Drama,1718776,1
Drama,311750,1
Drama,1736633,1
Thriller,71890,4
Drama,758799,1
Documentary,1787816,2
Drama,1637687,1
Comedy,42247,0
Thriller,67119,4
Drama,48130,1
Comedy,39556,0
Drama,1485762,1
Documentary,1268224,2
Drama,94076,1
Drama,83082,1
Documentary,874421,2
Drama,1290082,1
Drama,1471195,1
Comedy,1754141,0
Musical,1079450,5
Drama,28112,1
Drama,831275,1
Drama,1314269,1
Comedy,1366344,0
Family,405615,18
Comedy,79256,0
Drama,40092,1
Drama,65086,1
Western,48570,6
Drama,195256,1
Drama,485241,1
Drama,1691920,1
Comedy,348572,0
Drama,1742023,1
Documentary,1334555,2
Documentary,1667905,2
Comedy,43699,0
Drama,1666168,1
Drama,1865357,1
Drama,1294212,1
Drama,1113827,1
Drama,872245,1
Drama,310313,1
Comedy,995857,0
Documentary,1459052,2
Comedy,29940,0
Drama,64679,1
Drama,22725,1
Western,34269,6
Comedy,1153053,0
Comedy,1656170,0
Drama,1646131,1
Drama,1233334,1
Drama,1151410,1
Horror,1560985,3
Comedy,17119,0
Drama,100308,1
Drama,64356,1
Documentary,83318,2
Drama,140336,1
Documentary,1787660,2
Drama,1925421,1
Thriller,319685,4
Drama,1403047,1
Biography,1711484,17
Drama,1787758,1
Documentary,290591,2
Documentary,1176727,2
Drama,1541149,1
Drama,81280,1
Documentary,1788461,2
Comedy,80739,0
Drama,54614,1
Drama,1550524,1
Comedy,1821362,0
Drama,44938,1
Western,53441,6
Comedy,780002,0
Horror,1530509,3
Comedy,57069,0
Drama,1926992,1
Thriller,1695405,4
Drama,1978447,1
Drama,69027,1
Drama,1714886,1
Documentary,303325,2
Drama,147192,1
Drama,77751,1
Drama,1132593,1
Drama,1567130,1
Drama,1270769,1
Drama,22737,1
Documentary,2043814,2
Drama,53298,1
Drama,48499,1
Horror,1255916,3
Western,482857,6
Drama,45294,1
Fantasy,8891,7
Drama,52957,1
Documentary,21375,2
Drama,1931470,1
Adventure,39743,9
Drama,87090,1
Horror,1594562,3
Comedy,76107,0
Western,66050,6
Comedy,1782568,0
Comedy,2124096,0
Drama,27818,1
Horror,1703199,3
Drama,61796,1
Drama,138317,1
Documentary,19225,2
Documentary,1754398,2
Comedy,312862,0
Short,106757,12
Comedy,1802810,0
Drama,76796,1
Comedy,1411664,0
Documentary,1014673,2
Drama,69988,1
Thriller,960741,4
Documentary,1955162,2
Comedy,58266,0
Drama,1510906,1
Horror,68967,3
Adventure,52188,9
Drama,22775,1
Drama,86350,1
Drama,1808240,1
Comedy,41415,0
Comedy,1347509,0
Drama,98139,1
Documentary,15039,2
Comedy,1996264,0
Drama,117739,1
Drama,841182,1
Horror,1341710,3
Documentary,1334247,2
Documentary,93040,2
Comedy,1855401,0
Drama,143350,1
Comedy,1700258,0
Drama,1479320,1
Drama,51139,1
Drama,1543037,1
Documentary,277185,2
Horror,1386925,3
Comedy,20114,0
Drama,71497,1
Documentary,1683890,2
Drama,1925446,1
Thriller,1410051,4
Drama,41430,1
Drama,1720182,1
Comedy,1783408,0
Mystery,54156,8
Comedy,1805297,0
Horror,1865567,3
Drama,42762,1
Drama,1106448,1
Drama,255177,1
Drama,305884,1
Drama,1630036,1
Drama,425027,1
Comedy,1636826,0
Drama,875581,1
Comedy,1053810,0
Comedy,383678,0
Drama,1288376,1
Documentary,1541788,2
Documentary,1445683,2
Documentary,1977894,2
Documentary,1567233,2
Drama,23939,1
Comedy,808393,0
Drama,128856,1
Drama,66614,1
Adventure,1534084,9
Comedy,379184,0
Comedy,1473397,0
Documentary,1787791,2
Drama,1270494,1
Drama,1650028,1
Documentary,1333994,2
Drama,88992,1
Drama,325826,1
Drama,97951,1
Drama,77968,1
Documentary,1699720,2
Documentary,1185371,2
Documentary,1772925,2
Documentary,1152834,2
Drama,61786,1
Drama,31914,1
Horror,56315,3
Drama,1683526,1
Horror,57522,3
Documentary,2011325,2
Comedy,1605630,0
Horror,1259521,3
Drama,1640570,1
Drama,68899,1
Documentary,1453253,2
Sci-Fi,59914,11
Drama,1021004,1
Drama,1398029,1
Action,1395025,10
Drama,71445,1
Comedy,1726589,0
Drama,119454,1
Drama,1651328,1
Documentary,1883251,2
Drama,1831575,1
Drama,1641410,1
Documentary,1540991,2
Documentary,1605782,2
Documentary,1682181,2
Thriller,111549,4
Drama,2144017,1
Thriller,462232,4
Documentary,960749,2
Documentary,1404702,2
Sci-Fi,122111,11
Drama,95415,1
Comedy,1772371,0
Horror,1712578,3
Drama,49271,1
Drama,1094241,1
Drama,78683,1
Drama,85635,1
Drama,1449175,1
Documentary,196499,2
Drama,260731,1
Drama,329429,1
Short,192,12
Drama,59758,1
Drama,414713,1
Drama,1559040,1
Drama,1787127,1
Drama,1417582,1
Horror,1686018,3
Short,241000,12
Comedy,1645170,0
Drama,1235414,1
Drama,90766,1
Documentary,490048,2
Documentary,1990352,2
Drama,35737,1
Drama,95764,1
Drama,157154,1
Drama,125730,1
Drama,33365,1
Drama,1070858,1
Comedy,409936,0
Drama,2027265,1
Documentary,1382323,2
Documentary,310044,2
Drama,1298540,1
Drama,11979,1
Short,1971339,12
Short,177707,12
Comedy,1655460,0
Drama,42544,1
Drama,1650453,1
Drama,1646111,1
Horror,1189374,3
Drama,1270702,1
Drama,69210,1
Drama,1572502,1
Drama,1480656,1
Documentary,1222815,2
Drama,119579,1
Horror,1308748,3
Short,45719,12
Short,47114,12
Drama,91506,1
Drama,57842,1
Drama,1292594,1
Comedy,64247,0
Documentary,2008513,2
Comedy,827729,0
Romance,1074213,16
Documentary,1024964,2
Documentary,1413496,2
Documentary,1205541,2
Drama,86667,1
Documentary,69172,2
Thriller,1731998,4
Horror,1261978,3
Short,5,12
Drama,19843,1
Drama,160440,1
Crime,1446089,15
Drama,61675,1
Drama,72958,1
Drama,869019,1
Documentary,1854364,2
Comedy,78813,0
Drama,1313113,1
Drama,1686039,1
Action,1135983,10
Adventure,1820723,9
Short,283851,12
Short,283856,12
Drama,1703125,1
Comedy,111399,0
Documentary,791307,2
Comedy,1091172,0
Drama,39495,1
Documentary,209110,2
Drama,1795702,1
Drama,455323,1
Drama,1368858,1
Comedy,1437849,0
Drama,310733,1
Comedy,1630637,0
Comedy,456123,0
Comedy,321715,0
Thriller,1919090,4
Horror,349113,3
Documentary,279919,2
Comedy,1436559,0
Drama,442632,1
Drama,57286,1
Comedy,338828,0
Comedy,1132594,0
Comedy,1790886,0
Thriller,1990181,4
Sci-Fi,49900,11
Documentary,2125666,2
Drama,1380201,1
Documentary,819791,2
Drama,63173,1
Drama,59668,1
Action,1726661,10
Fantasy,83783,7
Drama,1623745,1
Documentary,1437833,2
Drama,37154,1
Drama,36036,1
Horror,312450,3
Drama,1728196,1
Comedy,1577052,0
Drama,1660302,1
Drama,828393,1
Drama,71690,1
Documentary,2076781,2
Drama,64068,1
Drama,80397,1
Comedy,2077851,0
Drama,63363,1
Documentary,284329,2
Documentary,1851900,2
Drama,465160,1
Western,68661,6
Comedy,191053,0
Documentary,2028530,2
Drama,1043869,1
Drama,59459,1
Comedy,467867,0
Drama,49537,1
Thriller,424176,4
Drama,2395459,1
Documentary,1845773,2
Comedy,1764366,0
Comedy,1393742,0
Drama,460747,1
Drama,391067,1
Western,8634,6
Comedy,1710417,0
Drama,1560747,1
Drama,25964,1
Documentary,2125490,2
Comedy,59581,0
Sci-Fi,79264,11
Horror,1792799,3
Comedy,276428,0
Documentary,1653827,2
Drama,2106476,1
Thriller,1190072,4
Documentary,1510907,2
Drama,488928,1
Documentary,2150521,2
Documentary,385073,2
Drama,1039790,1
Comedy,2098627,0
Comedy,1695409,0
Drama,77421,1
Documentary,2193698,2
Documentary,2247692,2
Drama,1695831,1
Documentary,1462014,2
Sci-Fi,47590,11
Drama,1531930,1
Drama,69368,1
Drama,60770,1
Horror,449599,3
Horror,203635,3
Horror,1988781,3
Documentary,436845,2
Documentary,1433819,2
Documentary,2034123,2
Drama,67699,1
Documentary,1701976,2
Documentary,259731,2
Comedy,61514,0
Horror,50201,3
Drama,1918727,1
Drama,1711487,1
Drama,2190421,1
Drama,103601,1
Documentary,376921,2
Drama,1440379,1
Documentary,968760,2
Documentary,2014338,2
Documentary,293282,2
Documentary,429086,2
Drama,59709,1
Drama,1907731,1
Comedy,1349451,0
Drama,120299,1
Drama,457302,1
Documentary,2125653,2
Drama,60082,1
Documentary,2327631,2
Comedy,1232775,0
Drama,46447,1
Documentary,407888,2
Comedy,148110,0
Drama,323495,1
Documentary,1029340,2
Drama,1235142,1
Documentary,2147134,2
Documentary,455581,2
Drama,110785,1
Drama,463385,1
Documentary,2177843,2
Horror,2050633,3
Horror,2109184,3
Comedy,88395,0
Drama,47832,1
Comedy,835418,0
Family,288263,18
Comedy,1772271,0
Documentary,2048877,2
Documentary,107455,2
Documentary,424755,2
Documentary,1929387,2
Documentary,2104994,2
Documentary,108518,2
Horror,1018817,3
Drama,981042,1
Comedy,2036408,0
Drama,2072241,1
Documentary,978569,2
Drama,99729,1
Horror,129358,3
Action,174741,10
Drama,56930,1
Horror,1297298,3
Comedy,1376233,0
Drama,2092011,1
Drama,2063781,1
Comedy,1254696,0
Drama,796302,1
Comedy,1233599,0
Comedy,84268,0
Action,1258972,10
Drama,2023367,1
Drama,2073016,1
Comedy,1122775,0
Thriller,119710,4
Drama,1870529,1
Drama,1783798,1
Drama,1760980,1
Comedy,318641,0
Documentary,1529331,2
Drama,87738,1
Documentary,1800266,2
Documentary,1942884,2
Drama,1951166,1
Drama,1844811,1
Comedy,1728130,0
Comedy,1493157,0
Drama,24851,1
Thriller,1723047,4
Comedy,2145540,0
Documentary,1884414,2
Drama,15684,1
Comedy,179641,0
Drama,383046,1
Drama,2084098,1
Drama,855852,1
Drama,2104852,1
Comedy,442207,0
Comedy,2006040,0
Drama,1286809,1
Drama,56387,1
Drama,1818443,1
Comedy,1093355,0
Horror,1716747,3
Sci-Fi,51881,11
Documentary,1340425,2
Comedy,1870425,0
Drama,1740053,1
Comedy,41549,0
Drama,81613,1
Action,75201,10
Comedy,1693843,0
Drama,1452297,1
Action,77541,10
Comedy,1314240,0
Music,1326839,14
Action,85864,10
Action,1839591,10
Documentary,272052,2
Drama,2177511,1
Documentary,347718,2
Thriller,94644,4
Comedy,39472,0
Documentary,2069830,2
Drama,1922561,1
Comedy,37848,0
Drama,226418,1
Comedy,15589,0
Drama,2178941,1
Drama,35068,1
Comedy,41662,0
Drama,2331880,1
Comedy,1034090,0
Crime,77772,15
Comedy,431827,0
Comedy,74524,0
Comedy,1241017,0
Drama,1132607,1
Documentary,1528224,2
Documentary,869155,2
Drama,1550902,1
Drama,48517,1
Documentary,262414,2
Comedy,114732,0
Comedy,1323044,0
Drama,63127,1
Comedy,1867566,0
Drama,1836987,1
Drama,1393746,1
Comedy,377990,0
Drama,411117,1
Romance,63013,16
Horror,260155,3
Drama,87250,1
Fantasy,1792647,7
Drama,1863323,1
Documentary,2087878,2
Horror,115813,3
Western,54296,6
Drama,1230215,1
Comedy,182357,0
Comedy,73946,0
Thriller,1562563,4
Drama,2042432,1
Comedy,119972,0
Drama,419673,1
Drama,415607,1
Horror,1999995,3
Documentary,1865425,2
Drama,39892,1
Drama,1600207,1
Horror,101256,3
Documentary,2397471,2
Comedy,2208144,0
Comedy,1727506,0
Comedy,374275,0
Sci-Fi,138764,11
Comedy,1305869,0
Documentary,2343713,2
Documentary,1649433,2
Documentary,1422786,2
Documentary,1529666,2
Documentary,1998399,2
Horror,1748227,3
Drama,1313145,1
Music,2287749,14
Drama,1754078,1
Drama,280474,1
Documentary,1754853,2
Drama,33288,1
Comedy,374764,0
Comedy,1194242,0
Documentary,2294729,2
Drama,50709,1
Drama,2091473,1
Comedy,71357,0
Thriller,66053,4
Comedy,72814,0
Documentary,1579236,2
Comedy,1276947,0
Drama,1946289,1
Comedy,68606,0
Drama,2085002,1
Documentary,881909,2
Drama,1561770,1
Drama,1329177,1
Documentary,1915570,2
Drama,1510918,1
Action,131046,10
Documentary,1567736,2
Documentary,1327628,2
Drama,2332881,1
Documentary,1618399,2
Documentary,1931388,2
Drama,2258281,1
Drama,1268989,1
Documentary,2111478,2
Documentary,2366308,2
Drama,1507261,1
Comedy,1135941,0
Thriller,1054113,4
Drama,1835920,1
Documentary,1511532,2
Drama,2024396,1
Documentary,1213832,2
Drama,2115295,1
Action,285182,10
Drama,1913002,1
Comedy,51143,0
Drama,1211890,1
Documentary,1806234,2
Documentary,1842793,2
Drama,1989593,1
Drama,9652,1
Thriller,1465478,4
Comedy,1625345,0
Drama,1937339,1
Comedy,1911553,0
Comedy,1192624,0
Comedy,54495,0
Documentary,874289,2
Documentary,171587,2
Drama,1376422,1
Drama,119418,1
Documentary,2152198,2
Comedy,1702016,0
Drama,2008006,1
Drama,1542486,1
Drama,1827578,1
Documentary,168845,2
Drama,106217,1
Documentary,1667130,2
Comedy,1399210,0
Documentary,42650,2
Documentary,1193626,2
Documentary,1291547,2
Sci-Fi,1488598,11
Comedy,1584131,0
Drama,2035630,1
War,102129,13
Drama,1223379,1
Documentary,1913030,2
Comedy,60760,0
Drama,30337,1
Horror,71627,3
Comedy,1670226,0
Comedy,74343,0
Comedy,75875,0
Documentary,1556690,2
Horror,59859,3
Drama,1677082,1
Documentary,2035599,2
Drama,75242,1
Drama,1337103,1
Drama,56370,1
Horror,902262,3
Comedy,2008562,0
Drama,133904,1
Drama,64038,1
Drama,1141663,1
Drama,1639426,1
Documentary,119533,2
Drama,2059255,1
Drama,1322346,1
Drama,1714866,1
Drama,783581,1
Comedy,2281065,0
Drama,77573,1
Drama,406910,1
Drama,55309,1
Horror,497432,3
Comedy,2044729,0
Documentary,1372293,2
Drama,1815998,1
Drama,56089,1
Comedy,1711425,0
Short,57324,12
Documentary,2258685,2
Documentary,112267,2
Drama,1549589,1
Documentary,2446192,2
Documentary,2092588,2
Drama,23198,1
Comedy,1609808,0
Drama,65400,1
Documentary,2085910,2
Short,377390,12
Drama,1512897,1
Comedy,1090639,0
